time, state, vote_mechanism, vote_name, short_id
2021-07-23 16:33:07.252, ["4"; "5"; "4"; "3"; "3"], Score Voting, Vote 15, 71632
2021-07-23 16:33:07.592, ["5"; "5"; "4"; "3"; "3"], Score Voting, Vote 15, 71632
2021-07-23 16:33:08.222, ["4"; "5"; "4"; "3"; "3"], Score Voting, Vote 15, 71632
2021-07-23 16:33:10.644, ["3"; "5"; "4"; "3"; "3"], Score Voting, Vote 15, 71632
2021-07-23 16:33:11.250, ["4"; "5"; "4"; "3"; "3"], Score Voting, Vote 15, 71632
2021-07-23 16:33:46.594, ["0"; "1"; "0"; "0"; "0"], Modified Borda Count, Vote 16, 71632
2021-07-23 16:33:54.865, ["0"; "2"; "1"; "0"; "0"], Modified Borda Count, Vote 16, 71632
2021-07-23 16:33:56.912, ["1"; "3"; "2"; "0"; "0"], Modified Borda Count, Vote 16, 71632
2021-07-23 16:33:57.613, ["2"; "4"; "3"; "0"; "1"], Modified Borda Count, Vote 16, 71632
2021-07-23 16:33:57.978, ["1"; "3"; "2"; "0"; "0"], Modified Borda Count, Vote 16, 71632
2021-07-23 16:33:58.651, ["2"; "4"; "3"; "0"; "1"], Modified Borda Count, Vote 16, 71632
2021-07-23 16:33:59.792, ["3"; "5"; "4"; "1"; "2"], Modified Borda Count, Vote 16, 71632
2021-06-15 22:59:42.550, ["1"], Majority Voting, Vote 01, 71672
2021-06-15 23:00:04.144, ["0"; "0"; "-1"; "0"; "0"], Combined Approval, Vote 02, 71672
2021-06-15 23:00:04.586, ["0"; "0"; "-1"; "1"; "0"], Combined Approval, Vote 02, 71672
2021-06-15 23:00:05.058, ["-1"; "0"; "-1"; "1"; "0"], Combined Approval, Vote 02, 71672
2021-06-15 23:00:05.428, ["-1"; "0"; "-1"; "1"; "1"], Combined Approval, Vote 02, 71672
2021-06-15 23:00:05.987, ["-1"; "1"; "-1"; "1"; "1"], Combined Approval, Vote 02, 71672
2021-06-15 23:00:07.946, ["-1"; "0"; "-1"; "1"; "1"], Combined Approval, Vote 02, 71672
2021-06-15 22:59:56.256, ["0"; "1"; "0"; "0"; "0"], Score Voting, Vote 03, 71672
2021-06-15 22:59:56.831, ["0"; "1"; "1"; "0"; "0"], Score Voting, Vote 03, 71672
2021-06-15 23:00:33.089, ["0"; "0"; "0"; "-1"; "0"], Combined Approval, Vote 14, 71672
2021-06-15 23:00:33.443, ["1"; "0"; "0"; "-1"; "0"], Combined Approval, Vote 14, 71672
2021-06-15 23:00:22.895, ["0"; "0"; "0"; "1"; "0"], Score Voting, Vote 15, 71672
2021-06-15 23:00:23.445, ["0"; "0"; "0"; "1"; "1"], Score Voting, Vote 15, 71672
2021-07-21 15:16:45.018, ["0"; "0"; "0"; "0"; "1"], Score Voting, Vote 07, 71795
2021-07-21 15:16:45.593, ["0"; "0"; "0"; "1"; "1"], Score Voting, Vote 07, 71795
2021-07-21 15:16:45.963, ["1"; "0"; "0"; "1"; "1"], Score Voting, Vote 07, 71795
2021-07-21 15:16:46.358, ["1"; "1"; "0"; "1"; "1"], Score Voting, Vote 07, 71795
2021-07-21 15:17:27.986, ["4"], Majority Voting, Vote 09, 71795
2021-07-21 15:17:28.940, ["3"], Majority Voting, Vote 09, 71795
2021-07-21 15:16:53.223, ["0"; "-1"; "0"; "0"; "0"], Combined Approval, Vote 10, 71795
2021-07-21 15:16:53.545, ["0"; "-1"; "-1"; "0"; "0"], Combined Approval, Vote 10, 71795
2021-07-21 15:16:53.946, ["0"; "-1"; "-1"; "0"; "-1"], Combined Approval, Vote 10, 71795
2021-07-21 15:16:54.517, ["0"; "-1"; "-1"; "1"; "-1"], Combined Approval, Vote 10, 71795
2021-07-21 15:17:37.159, ["0"; "0"; "0"; "1"; "0"], Score Voting, Vote 11, 71795
2021-07-21 15:17:37.801, ["1"; "0"; "0"; "1"; "0"], Score Voting, Vote 11, 71795
2021-07-21 15:17:45.378, ["0"; "0"; "0"; "0"; "1"], Modified Borda Count, Vote 12, 71795
2021-07-21 15:17:46.004, ["0"; "1"; "0"; "0"; "2"], Modified Borda Count, Vote 12, 71795
2021-07-21 15:17:47.173, ["0"; "2"; "0"; "1"; "3"], Modified Borda Count, Vote 12, 71795
2021-07-21 15:17:47.462, ["0"; "3"; "1"; "2"; "4"], Modified Borda Count, Vote 12, 71795
2021-07-21 15:17:56.234, ["3"], Majority Voting, Vote 13, 71795
2021-07-21 15:17:56.506, ["0"], Majority Voting, Vote 13, 71795
2021-07-21 15:17:17.774, ["0"; "0"; "0"; "0"; "1"], Combined Approval, Vote 14, 71795
2021-07-21 15:17:18.045, ["0"; "0"; "0"; "1"; "1"], Combined Approval, Vote 14, 71795
2021-07-21 15:17:18.324, ["1"; "0"; "0"; "1"; "1"], Combined Approval, Vote 14, 71795
2021-07-21 15:17:18.581, ["1"; "1"; "0"; "1"; "1"], Combined Approval, Vote 14, 71795
2021-07-21 15:17:18.785, ["1"; "1"; "1"; "1"; "1"], Combined Approval, Vote 14, 71795
2021-07-21 15:18:03.351, ["0"; "0"; "0"; "1"; "0"], Score Voting, Vote 15, 71795
2021-07-21 15:18:03.565, ["0"; "0"; "0"; "2"; "0"], Score Voting, Vote 15, 71795
2021-07-21 15:18:03.730, ["0"; "0"; "0"; "3"; "0"], Score Voting, Vote 15, 71795
2021-07-21 15:18:10.852, ["0"; "0"; "0"; "1"; "0"], Modified Borda Count, Vote 16, 71795
2021-07-21 15:18:11.543, ["0"; "0"; "1"; "2"; "0"], Modified Borda Count, Vote 16, 71795
2021-07-23 17:22:17.161, ["2"], Majority Voting, Vote 01, 83792
2021-07-23 17:22:32.150, ["0"; "1"; "0"; "0"; "0"], Combined Approval, Vote 02, 83792
2021-07-23 17:22:36.022, ["0"; "1"; "0"; "1"; "0"], Combined Approval, Vote 02, 83792
2021-07-23 17:22:42.498, ["0"; "1"; "1"; "1"; "0"], Combined Approval, Vote 02, 83792
2021-07-23 17:22:44.101, ["-1"; "1"; "1"; "1"; "0"], Combined Approval, Vote 02, 83792
2021-07-23 17:23:06.316, ["0"; "1"; "0"; "0"; "0"], Score Voting, Vote 03, 83792
2021-07-23 17:23:06.525, ["0"; "2"; "0"; "0"; "0"], Score Voting, Vote 03, 83792
2021-07-23 17:23:06.685, ["0"; "3"; "0"; "0"; "0"], Score Voting, Vote 03, 83792
2021-07-23 17:23:06.836, ["0"; "4"; "0"; "0"; "0"], Score Voting, Vote 03, 83792
2021-07-23 17:23:09.995, ["1"; "4"; "0"; "0"; "0"], Score Voting, Vote 03, 83792
2021-07-23 17:23:12.536, ["0"; "4"; "0"; "0"; "0"], Score Voting, Vote 03, 83792
2021-07-23 17:23:14.032, ["0"; "4"; "0"; "0"; "1"], Score Voting, Vote 03, 83792
2021-07-23 17:23:18.471, ["0"; "4"; "0"; "1"; "1"], Score Voting, Vote 03, 83792
2021-07-23 17:23:18.765, ["0"; "4"; "0"; "2"; "1"], Score Voting, Vote 03, 83792
2021-07-23 17:23:19.118, ["0"; "4"; "0"; "3"; "1"], Score Voting, Vote 03, 83792
2021-07-23 17:23:19.294, ["0"; "4"; "0"; "4"; "1"], Score Voting, Vote 03, 83792
2021-07-23 17:23:22.844, ["0"; "5"; "0"; "4"; "1"], Score Voting, Vote 03, 83792
2021-07-23 17:23:24.953, ["0"; "5"; "1"; "4"; "1"], Score Voting, Vote 03, 83792
2021-07-23 17:23:25.162, ["0"; "5"; "2"; "4"; "1"], Score Voting, Vote 03, 83792
2021-07-23 17:23:25.331, ["0"; "5"; "3"; "4"; "1"], Score Voting, Vote 03, 83792
2021-07-23 17:23:25.489, ["0"; "5"; "4"; "4"; "1"], Score Voting, Vote 03, 83792
2021-07-23 17:23:25.650, ["0"; "5"; "5"; "4"; "1"], Score Voting, Vote 03, 83792
2021-07-23 17:23:26.907, ["0"; "4"; "5"; "4"; "1"], Score Voting, Vote 03, 83792
2021-07-23 17:23:29.024, ["0"; "3"; "5"; "4"; "1"], Score Voting, Vote 03, 83792
2021-07-23 17:23:51.530, ["0"; "0"; "1"; "0"; "0"], Modified Borda Count, Vote 04, 83792
2021-07-23 17:23:55.292, ["0"; "0"; "2"; "1"; "0"], Modified Borda Count, Vote 04, 83792
2021-07-23 17:23:57.316, ["0"; "0"; "3"; "2"; "1"], Modified Borda Count, Vote 04, 83792
2021-07-23 17:23:58.182, ["0"; "0"; "2"; "1"; "0"], Modified Borda Count, Vote 04, 83792
2021-07-23 17:23:59.208, ["0"; "0"; "3"; "2"; "1"], Modified Borda Count, Vote 04, 83792
2021-07-23 17:23:59.743, ["0"; "1"; "4"; "3"; "2"], Modified Borda Count, Vote 04, 83792
2021-07-23 17:24:07.069, ["0"; "2"; "4"; "3"; "1"], Modified Borda Count, Vote 04, 83792
2021-07-23 17:24:29.288, ["2"], Majority Voting, Vote 05, 83792
2021-07-23 17:24:42.559, ["0"; "0"; "0"; "0"; "1"], Combined Approval, Vote 06, 83792
2021-07-23 17:24:46.547, ["1"; "0"; "0"; "0"; "1"], Combined Approval, Vote 06, 83792
2021-07-23 17:24:47.026, ["1"; "0"; "1"; "0"; "1"], Combined Approval, Vote 06, 83792
2021-07-23 17:24:48.795, ["1"; "0"; "1"; "-1"; "1"], Combined Approval, Vote 06, 83792
2021-07-23 17:24:50.508, ["1"; "0"; "1"; "0"; "1"], Combined Approval, Vote 06, 83792
2021-07-23 17:24:54.949, ["1"; "1"; "1"; "0"; "1"], Combined Approval, Vote 06, 83792
2021-07-23 17:25:05.953, ["1"; "1"; "1"; "-1"; "1"], Combined Approval, Vote 06, 83792
2021-07-23 17:25:22.388, ["0"; "0"; "1"; "0"; "0"], Score Voting, Vote 07, 83792
2021-07-23 17:25:22.555, ["0"; "0"; "2"; "0"; "0"], Score Voting, Vote 07, 83792
2021-07-23 17:25:22.714, ["0"; "0"; "3"; "0"; "0"], Score Voting, Vote 07, 83792
2021-07-23 17:25:22.882, ["0"; "0"; "4"; "0"; "0"], Score Voting, Vote 07, 83792
2021-07-23 17:25:23.023, ["0"; "0"; "5"; "0"; "0"], Score Voting, Vote 07, 83792
2021-07-23 17:25:25.803, ["0"; "1"; "5"; "0"; "0"], Score Voting, Vote 07, 83792
2021-07-23 17:25:25.963, ["0"; "2"; "5"; "0"; "0"], Score Voting, Vote 07, 83792
2021-07-23 17:25:26.105, ["0"; "3"; "5"; "0"; "0"], Score Voting, Vote 07, 83792
2021-07-23 17:25:26.230, ["0"; "4"; "5"; "0"; "0"], Score Voting, Vote 07, 83792
2021-07-23 17:25:28.358, ["1"; "4"; "5"; "0"; "0"], Score Voting, Vote 07, 83792
2021-07-23 17:25:28.810, ["2"; "4"; "5"; "0"; "0"], Score Voting, Vote 07, 83792
2021-07-23 17:25:33.182, ["2"; "4"; "5"; "0"; "1"], Score Voting, Vote 07, 83792
2021-07-23 17:25:33.364, ["2"; "4"; "5"; "0"; "2"], Score Voting, Vote 07, 83792
2021-07-23 17:25:35.131, ["2"; "4"; "5"; "0"; "3"], Score Voting, Vote 07, 83792
2021-07-23 17:25:51.954, ["1"; "4"; "5"; "0"; "3"], Score Voting, Vote 07, 83792
2021-07-23 17:26:04.931, ["0"; "0"; "1"; "0"; "0"], Modified Borda Count, Vote 08, 83792
2021-07-23 17:26:08.634, ["0"; "1"; "2"; "0"; "0"], Modified Borda Count, Vote 08, 83792
2021-07-23 17:26:15.982, ["0"; "2"; "3"; "0"; "1"], Modified Borda Count, Vote 08, 83792
2021-07-23 17:26:16.832, ["1"; "3"; "4"; "0"; "2"], Modified Borda Count, Vote 08, 83792
2021-07-23 17:26:34.640, ["4"], Majority Voting, Vote 09, 83792
2021-07-23 17:26:45.601, ["0"; "0"; "1"; "0"; "0"], Combined Approval, Vote 10, 83792
2021-07-23 17:26:48.421, ["0"; "0"; "1"; "0"; "1"], Combined Approval, Vote 10, 83792
2021-07-23 17:26:49.404, ["0"; "1"; "1"; "0"; "1"], Combined Approval, Vote 10, 83792
2021-07-23 17:26:49.614, ["1"; "1"; "1"; "0"; "1"], Combined Approval, Vote 10, 83792
2021-07-23 17:26:53.107, ["1"; "1"; "1"; "1"; "1"], Combined Approval, Vote 10, 83792
2021-07-23 17:27:01.905, ["0"; "0"; "0"; "0"; "1"], Score Voting, Vote 11, 83792
2021-07-23 17:27:02.091, ["0"; "0"; "0"; "0"; "2"], Score Voting, Vote 11, 83792
2021-07-23 17:27:02.222, ["0"; "0"; "0"; "0"; "3"], Score Voting, Vote 11, 83792
2021-07-23 17:27:02.368, ["0"; "0"; "0"; "0"; "4"], Score Voting, Vote 11, 83792
2021-07-23 17:27:02.527, ["0"; "0"; "0"; "0"; "5"], Score Voting, Vote 11, 83792
2021-07-23 17:27:03.396, ["0"; "1"; "0"; "0"; "5"], Score Voting, Vote 11, 83792
2021-07-23 17:27:03.582, ["0"; "2"; "0"; "0"; "5"], Score Voting, Vote 11, 83792
2021-07-23 17:27:03.743, ["0"; "3"; "0"; "0"; "5"], Score Voting, Vote 11, 83792
2021-07-23 17:27:03.892, ["0"; "4"; "0"; "0"; "5"], Score Voting, Vote 11, 83792
2021-07-23 17:27:04.053, ["0"; "5"; "0"; "0"; "5"], Score Voting, Vote 11, 83792
2021-07-23 17:27:04.833, ["1"; "5"; "0"; "0"; "5"], Score Voting, Vote 11, 83792
2021-07-23 17:27:05.010, ["2"; "5"; "0"; "0"; "5"], Score Voting, Vote 11, 83792
2021-07-23 17:27:05.187, ["3"; "5"; "0"; "0"; "5"], Score Voting, Vote 11, 83792
2021-07-23 17:27:05.355, ["4"; "5"; "0"; "0"; "5"], Score Voting, Vote 11, 83792
2021-07-23 17:27:05.511, ["5"; "5"; "0"; "0"; "5"], Score Voting, Vote 11, 83792
2021-07-23 17:27:06.857, ["5"; "5"; "0"; "1"; "5"], Score Voting, Vote 11, 83792
2021-07-23 17:27:07.011, ["5"; "5"; "0"; "2"; "5"], Score Voting, Vote 11, 83792
2021-07-23 17:27:07.453, ["5"; "5"; "0"; "3"; "5"], Score Voting, Vote 11, 83792
2021-07-23 17:27:09.270, ["5"; "5"; "1"; "3"; "5"], Score Voting, Vote 11, 83792
2021-07-23 17:27:09.762, ["5"; "5"; "2"; "3"; "5"], Score Voting, Vote 11, 83792
2021-07-23 17:27:13.874, ["5"; "5"; "2"; "4"; "5"], Score Voting, Vote 11, 83792
2021-07-23 17:27:21.757, ["5"; "5"; "3"; "4"; "5"], Score Voting, Vote 11, 83792
2021-07-23 17:27:36.986, ["0"; "0"; "0"; "0"; "1"], Modified Borda Count, Vote 12, 83792
2021-07-23 17:27:38.076, ["0"; "1"; "0"; "0"; "2"], Modified Borda Count, Vote 12, 83792
2021-07-23 17:27:41.654, ["1"; "2"; "0"; "0"; "3"], Modified Borda Count, Vote 12, 83792
2021-07-23 17:27:42.854, ["2"; "3"; "0"; "1"; "4"], Modified Borda Count, Vote 12, 83792
2021-07-23 17:27:43.156, ["3"; "4"; "1"; "2"; "5"], Modified Borda Count, Vote 12, 83792
2021-07-23 17:28:04.674, ["0"], Majority Voting, Vote 13, 83792
2021-07-23 17:28:13.452, ["1"; "0"; "0"; "0"; "0"], Combined Approval, Vote 14, 83792
2021-07-23 17:28:16.986, ["1"; "0"; "0"; "1"; "0"], Combined Approval, Vote 14, 83792
2021-07-23 17:28:38.946, ["1"; "0"; "0"; "1"; "1"], Combined Approval, Vote 14, 83792
2021-07-23 17:28:48.025, ["1"; "0"; "0"; "0"; "0"], Score Voting, Vote 15, 83792
2021-07-23 17:28:48.185, ["2"; "0"; "0"; "0"; "0"], Score Voting, Vote 15, 83792
2021-07-23 17:28:48.329, ["3"; "0"; "0"; "0"; "0"], Score Voting, Vote 15, 83792
2021-07-23 17:28:48.497, ["4"; "0"; "0"; "0"; "0"], Score Voting, Vote 15, 83792
2021-07-23 17:28:48.621, ["5"; "0"; "0"; "0"; "0"], Score Voting, Vote 15, 83792
2021-07-23 17:28:52.620, ["5"; "0"; "0"; "1"; "0"], Score Voting, Vote 15, 83792
2021-07-23 17:28:52.795, ["5"; "0"; "0"; "2"; "0"], Score Voting, Vote 15, 83792
2021-07-23 17:28:52.939, ["5"; "0"; "0"; "3"; "0"], Score Voting, Vote 15, 83792
2021-07-23 17:28:53.100, ["5"; "0"; "0"; "4"; "0"], Score Voting, Vote 15, 83792
2021-07-23 17:28:53.249, ["5"; "0"; "0"; "5"; "0"], Score Voting, Vote 15, 83792
2021-07-23 17:28:56.208, ["5"; "0"; "1"; "5"; "0"], Score Voting, Vote 15, 83792
2021-07-23 17:28:56.373, ["5"; "0"; "2"; "5"; "0"], Score Voting, Vote 15, 83792
2021-07-23 17:28:57.610, ["5"; "1"; "2"; "5"; "0"], Score Voting, Vote 15, 83792
2021-07-23 17:28:57.753, ["5"; "2"; "2"; "5"; "0"], Score Voting, Vote 15, 83792
2021-07-23 17:28:58.232, ["5"; "1"; "2"; "5"; "0"], Score Voting, Vote 15, 83792
2021-07-23 17:28:59.266, ["5"; "0"; "2"; "5"; "0"], Score Voting, Vote 15, 83792
2021-07-23 17:29:00.694, ["5"; "0"; "2"; "5"; "1"], Score Voting, Vote 15, 83792
2021-07-23 17:29:00.844, ["5"; "0"; "2"; "5"; "2"], Score Voting, Vote 15, 83792
2021-07-23 17:29:01.391, ["5"; "0"; "2"; "5"; "3"], Score Voting, Vote 15, 83792
2021-07-23 17:29:01.819, ["5"; "0"; "2"; "5"; "4"], Score Voting, Vote 15, 83792
2021-07-23 17:29:14.081, ["1"; "0"; "0"; "0"; "0"], Modified Borda Count, Vote 16, 83792
2021-07-23 17:29:18.907, ["2"; "0"; "0"; "1"; "0"], Modified Borda Count, Vote 16, 83792
2021-07-23 17:29:25.478, ["3"; "0"; "0"; "2"; "1"], Modified Borda Count, Vote 16, 83792
2021-07-23 17:29:29.410, ["4"; "0"; "1"; "3"; "2"], Modified Borda Count, Vote 16, 83792
2021-07-23 17:27:07.237, ["4"], Majority Voting, Vote 01, 83896
2021-07-23 17:27:10.102, ["4"], Majority Voting, Vote 01, 83896
2021-07-23 17:27:11.737, ["4"], Majority Voting, Vote 01, 83896
2021-07-23 17:27:11.887, ["4"], Majority Voting, Vote 01, 83896
2021-07-23 17:27:17.634, ["4"], Majority Voting, Vote 01, 83896
2021-07-23 17:27:43.642, ["-1"; "0"; "0"; "0"; "0"], Combined Approval, Vote 02, 83896
2021-07-23 17:27:47.843, ["-1"; "0"; "0"; "1"; "0"], Combined Approval, Vote 02, 83896
2021-07-23 17:27:53.894, ["-1"; "0"; "0"; "1"; "1"], Combined Approval, Vote 02, 83896
2021-07-23 17:28:03.164, ["-1"; "0"; "-1"; "1"; "1"], Combined Approval, Vote 02, 83896
2021-07-23 17:28:11.395, ["-1"; "-1"; "-1"; "1"; "1"], Combined Approval, Vote 02, 83896
2021-07-23 17:28:34.681, ["0"; "0"; "0"; "0"; "1"], Score Voting, Vote 03, 83896
2021-07-23 17:28:35.027, ["0"; "0"; "0"; "0"; "2"], Score Voting, Vote 03, 83896
2021-07-23 17:28:35.249, ["0"; "0"; "0"; "0"; "3"], Score Voting, Vote 03, 83896
2021-07-23 17:28:35.454, ["0"; "0"; "0"; "0"; "4"], Score Voting, Vote 03, 83896
2021-07-23 17:28:35.643, ["0"; "0"; "0"; "0"; "5"], Score Voting, Vote 03, 83896
2021-07-23 17:28:42.080, ["1"; "0"; "0"; "0"; "5"], Score Voting, Vote 03, 83896
2021-07-23 17:28:45.054, ["2"; "0"; "0"; "0"; "5"], Score Voting, Vote 03, 83896
2021-07-23 17:28:49.484, ["2"; "0"; "0"; "1"; "5"], Score Voting, Vote 03, 83896
2021-07-23 17:28:49.705, ["2"; "0"; "0"; "2"; "5"], Score Voting, Vote 03, 83896
2021-07-23 17:28:49.902, ["2"; "0"; "0"; "3"; "5"], Score Voting, Vote 03, 83896
2021-07-23 17:28:50.108, ["2"; "0"; "0"; "4"; "5"], Score Voting, Vote 03, 83896
2021-07-23 17:28:51.054, ["2"; "0"; "0"; "3"; "5"], Score Voting, Vote 03, 83896
2021-07-23 17:28:53.299, ["2"; "0"; "1"; "3"; "5"], Score Voting, Vote 03, 83896
2021-07-23 17:28:54.530, ["2"; "0"; "2"; "3"; "5"], Score Voting, Vote 03, 83896
2021-07-23 17:28:56.438, ["3"; "0"; "2"; "3"; "5"], Score Voting, Vote 03, 83896
2021-07-23 17:28:57.570, ["3"; "0"; "2"; "4"; "5"], Score Voting, Vote 03, 83896
2021-07-23 17:29:00.480, ["3"; "1"; "2"; "4"; "5"], Score Voting, Vote 03, 83896
2021-07-23 17:29:01.257, ["3"; "0"; "2"; "4"; "5"], Score Voting, Vote 03, 83896
2021-07-23 17:29:09.890, ["3"; "1"; "2"; "4"; "5"], Score Voting, Vote 03, 83896
2021-07-23 17:29:31.360, ["0"; "1"; "0"; "0"; "0"], Modified Borda Count, Vote 04, 83896
2021-07-23 17:29:34.131, ["0"; "0"; "0"; "0"; "0"], Modified Borda Count, Vote 04, 83896
2021-07-23 17:29:48.706, ["0"; "0"; "0"; "0"; "1"], Modified Borda Count, Vote 04, 83896
2021-07-23 17:29:53.731, ["0"; "0"; "0"; "1"; "2"], Modified Borda Count, Vote 04, 83896
2021-07-23 17:29:57.371, ["1"; "0"; "0"; "2"; "3"], Modified Borda Count, Vote 04, 83896
2021-07-23 17:30:05.485, ["2"; "0"; "1"; "3"; "4"], Modified Borda Count, Vote 04, 83896
2021-07-23 17:30:06.807, ["3"; "1"; "2"; "4"; "5"], Modified Borda Count, Vote 04, 83896
2021-07-23 17:30:41.785, ["3"], Majority Voting, Vote 05, 83896
2021-07-23 17:31:09.818, ["1"; "0"; "0"; "0"; "0"], Combined Approval, Vote 06, 83896
2021-07-23 17:31:12.010, ["1"; "1"; "0"; "0"; "0"], Combined Approval, Vote 06, 83896
2021-07-23 17:31:30.579, ["1"; "1"; "-1"; "0"; "0"], Combined Approval, Vote 06, 83896
2021-07-23 17:31:31.587, ["1"; "1"; "-1"; "1"; "0"], Combined Approval, Vote 06, 83896
2021-07-23 17:31:32.702, ["1"; "1"; "-1"; "1"; "-1"], Combined Approval, Vote 06, 83896
2021-07-23 17:31:51.740, ["0"; "0"; "0"; "1"; "0"], Score Voting, Vote 07, 83896
2021-07-23 17:31:51.970, ["0"; "0"; "0"; "2"; "0"], Score Voting, Vote 07, 83896
2021-07-23 17:31:52.168, ["0"; "0"; "0"; "3"; "0"], Score Voting, Vote 07, 83896
2021-07-23 17:31:52.421, ["0"; "0"; "0"; "4"; "0"], Score Voting, Vote 07, 83896
2021-07-23 17:31:53.048, ["0"; "0"; "0"; "5"; "0"], Score Voting, Vote 07, 83896
2021-07-23 17:31:56.798, ["0"; "1"; "0"; "5"; "0"], Score Voting, Vote 07, 83896
2021-07-23 17:31:57.116, ["0"; "2"; "0"; "5"; "0"], Score Voting, Vote 07, 83896
2021-07-23 17:31:57.575, ["0"; "3"; "0"; "5"; "0"], Score Voting, Vote 07, 83896
2021-07-23 17:31:57.786, ["0"; "4"; "0"; "5"; "0"], Score Voting, Vote 07, 83896
2021-07-23 17:32:06.762, ["0"; "4"; "1"; "5"; "0"], Score Voting, Vote 07, 83896
2021-07-23 17:32:06.986, ["0"; "4"; "2"; "5"; "0"], Score Voting, Vote 07, 83896
2021-07-23 17:32:07.209, ["0"; "4"; "3"; "5"; "0"], Score Voting, Vote 07, 83896
2021-07-23 17:32:07.427, ["0"; "4"; "4"; "5"; "0"], Score Voting, Vote 07, 83896
2021-07-23 17:32:08.680, ["0"; "4"; "3"; "5"; "0"], Score Voting, Vote 07, 83896
2021-07-23 17:32:11.590, ["1"; "4"; "3"; "5"; "0"], Score Voting, Vote 07, 83896
2021-07-23 17:32:11.809, ["2"; "4"; "3"; "5"; "0"], Score Voting, Vote 07, 83896
2021-07-23 17:32:12.028, ["3"; "4"; "3"; "5"; "0"], Score Voting, Vote 07, 83896
2021-07-23 17:32:16.797, ["3"; "4"; "2"; "5"; "0"], Score Voting, Vote 07, 83896
2021-07-23 17:32:18.650, ["3"; "4"; "2"; "5"; "1"], Score Voting, Vote 07, 83896
2021-07-23 17:32:39.360, ["0"; "0"; "0"; "1"; "0"], Modified Borda Count, Vote 08, 83896
2021-07-23 17:32:41.665, ["1"; "0"; "0"; "2"; "0"], Modified Borda Count, Vote 08, 83896
2021-07-23 17:32:44.373, ["2"; "1"; "0"; "3"; "0"], Modified Borda Count, Vote 08, 83896
2021-07-23 17:32:48.686, ["1"; "0"; "0"; "2"; "0"], Modified Borda Count, Vote 08, 83896
2021-07-23 17:32:49.914, ["0"; "0"; "0"; "1"; "0"], Modified Borda Count, Vote 08, 83896
2021-07-23 17:32:52.719, ["0"; "1"; "0"; "2"; "0"], Modified Borda Count, Vote 08, 83896
2021-07-23 17:32:53.730, ["1"; "2"; "0"; "3"; "0"], Modified Borda Count, Vote 08, 83896
2021-07-23 17:32:55.896, ["2"; "3"; "1"; "4"; "0"], Modified Borda Count, Vote 08, 83896
2021-07-23 17:32:56.443, ["3"; "4"; "2"; "5"; "1"], Modified Borda Count, Vote 08, 83896
2021-07-23 17:33:15.599, ["3"], Majority Voting, Vote 09, 83896
2021-07-23 17:33:25.006, ["0"; "1"; "0"; "0"; "0"], Combined Approval, Vote 10, 83896
2021-07-23 17:33:25.979, ["1"; "1"; "0"; "0"; "0"], Combined Approval, Vote 10, 83896
2021-07-23 17:33:26.547, ["1"; "1"; "0"; "1"; "0"], Combined Approval, Vote 10, 83896
2021-07-23 17:33:27.696, ["1"; "1"; "1"; "1"; "0"], Combined Approval, Vote 10, 83896
2021-07-23 17:33:28.560, ["1"; "1"; "1"; "1"; "1"], Combined Approval, Vote 10, 83896
2021-07-23 17:33:39.576, ["0"; "0"; "0"; "1"; "0"], Score Voting, Vote 11, 83896
2021-07-23 17:33:39.774, ["0"; "0"; "0"; "2"; "0"], Score Voting, Vote 11, 83896
2021-07-23 17:33:39.955, ["0"; "0"; "0"; "3"; "0"], Score Voting, Vote 11, 83896
2021-07-23 17:33:40.111, ["0"; "0"; "0"; "4"; "0"], Score Voting, Vote 11, 83896
2021-07-23 17:33:40.641, ["0"; "0"; "0"; "5"; "0"], Score Voting, Vote 11, 83896
2021-07-23 17:33:42.691, ["0"; "1"; "0"; "5"; "0"], Score Voting, Vote 11, 83896
2021-07-23 17:33:42.866, ["0"; "2"; "0"; "5"; "0"], Score Voting, Vote 11, 83896
2021-07-23 17:33:43.020, ["0"; "3"; "0"; "5"; "0"], Score Voting, Vote 11, 83896
2021-07-23 17:33:44.434, ["1"; "3"; "0"; "5"; "0"], Score Voting, Vote 11, 83896
2021-07-23 17:33:45.006, ["2"; "3"; "0"; "5"; "0"], Score Voting, Vote 11, 83896
2021-07-23 17:33:45.806, ["2"; "4"; "0"; "5"; "0"], Score Voting, Vote 11, 83896
2021-07-23 17:33:46.505, ["3"; "4"; "0"; "5"; "0"], Score Voting, Vote 11, 83896
2021-07-23 17:33:47.950, ["4"; "4"; "0"; "5"; "0"], Score Voting, Vote 11, 83896
2021-07-23 17:33:49.891, ["4"; "4"; "0"; "5"; "1"], Score Voting, Vote 11, 83896
2021-07-23 17:33:50.065, ["4"; "4"; "0"; "5"; "2"], Score Voting, Vote 11, 83896
2021-07-23 17:33:50.227, ["4"; "4"; "0"; "5"; "3"], Score Voting, Vote 11, 83896
2021-07-23 17:33:52.614, ["4"; "4"; "1"; "5"; "3"], Score Voting, Vote 11, 83896
2021-07-23 17:33:52.785, ["4"; "4"; "2"; "5"; "3"], Score Voting, Vote 11, 83896
2021-07-23 17:33:52.981, ["4"; "4"; "3"; "5"; "3"], Score Voting, Vote 11, 83896
2021-07-23 17:33:53.537, ["4"; "4"; "4"; "5"; "3"], Score Voting, Vote 11, 83896
